10,75.59754396961587
10,87.73427719623757
10,66.80105881740467
10,81.77788740688054
10,79.24834642213986
10,69.13612086211188
10,53.626950215439805
10,78.47253353530235
10,73.38116933577089
10,70.55377319063747
10,58.145003738967816
10,74.14027990164877
10,75.20867472535191
10,75.96544428027417
10,67.56777100296239
10,72.13024681094537
10,75.86786654413149
10,100.3406601729805
10,78.80664467933818
10,53.53725127653674
10,69.34652745613091
10,60.40634145233761
10,63.28195652470133
10,57.35942893394042
10,83.5987191099716
10,52.85287433352514
10,87.13205379807897
10,79.78436991491103
10,65.99097785842797
10,78.58068483061146
10,89.49157091774387
10,68.88695115748456
10,57.97461246416519
10,75.52277166275657
10,56.13263569896778
10,85.4874480677021
10,72.19465461993951
10,72.26447544512273
10,55.89154480861409
10,59.73234206480466
10,67.75831266793219
10,92.75126436424921
10,57.444388774556614
10,71.71255425025912
10,78.64259238782181
10,72.95582996822974
10,66.29252756771216
10,60.62121314581783
10,61.84758735291386
10,68.91155245136385
10,72.168476551795
10,43.27843034590443
10,65.2609767353886
10,82.39652375028876
10,63.14378516356186
10,50.21664823407302
10,60.877857078154115
10,69.8766601829134
10,91.74957376789655
10,63.70302955165096
10,77.30816891996069
10,73.11093522587643
10,55.02872622619363
10,66.33829160854403
10,68.54558039474497
10,73.8396589910054
10,89.67360138575276
10,70.23549179522436
10,95.73567568426505
10,56.689855560004844
10,62.89437490991759
10,65.43696957253235
10,73.0861687439659
10,79.72443252639535
10,85.70080916494283
10,70.27160352037467
10,75.4678765653274
10,76.54229652404607
10,61.417080394392926
10,79.43192712282786
10,59.458109500991554
10,48.9603607578999
10,57.653222890860036
10,61.52668993732463
10,80.63524279206602
10,60.112154465765705
10,66.38795322389349
10,76.36967255525488
10,79.50902071619291
10,53.23362106635246
10,84.21080878109271
10,71.56180305763915
10,69.06479622365613
10,94.32736356530906
10,70.76961903828757
10,90.03249825819498
10,66.91714492816962
10,69.25414873644743
10,67.0728579453964
10,67.5366385093337
10,51.29256722353599
10,85.8351342355205
10,76.39086382486761
10,82.89173134462243
10,50.50893648680795
10,51.83960367705974
10,75.28156688729284
10,64.22852147800133
10,74.50802859905741
10,53.573754346840396
30,67.24723052218145
30,71.08333873671899
30,70.42658134218827
30,79.76246733781461
30,80.91341726879175
30,65.78124419133775
30,71.1061984073542
30,64.93742507267253
30,81.56538549518498
30,71.72568715213346
30,70.20269289448373
30,64.01491026602548
30,69.16481315972909
30,84.7732559056566
30,80.61579085694227
30,72.05037683723457
30,67.74461447623261
30,73.36055038347219
30,65.69174574222693
30,61.645659315305224
30,81.96159464030868
30,77.6428293186818
30,74.29210077995822
30,65.21438167396919
30,67.23012484158538
30,70.71883970787798
30,68.59408284943615
30,75.77874417816119
30,82.15178863743424
